Date,North Tower (kWh),temp_C,Holiday,Hour,Day_of_Week,Sin_hour,Workday,Gaussian,Power-1,Prediction
2019-01-25 01:00:00,49.327,11.824166666666663,0,1,4,-8.933048616783237,1,54.558836176722465,50.353,47.946534625066924
2019-01-25 02:00:00,49.543,11.660833333333334,0,2,4,-8.29559391923785,1,58.78738672468148,49.327,47.70695257613536
2019-01-25 03:00:00,48.971,11.473333333333334,0,3,4,-7.024659857791685,1,65.91190174364553,49.543,48.61708491029738
2019-01-25 04:00:00,48.231,11.135,0,4,4,-5.2068584884144515,1,77.06705664732254,48.971,49.157724161320566
2019-01-25 05:00:00,59.165,11.05,0,5,4,-2.9660699703704005,1,93.25303336597746,48.231,50.543056691755794
2019-01-25 06:00:00,58.226,10.775,0,6,4,-0.45500033808613605,1,114.93049347166995,59.165,55.9199574752965
2019-01-25 07:00:00,103.997,11.288333333333334,0,7,4,2.1552251627369516,1,141.56667235432286,58.226,122.44427136232049
2019-01-25 08:00:00,137.114,11.9575,0,8,4,4.686723977819363,1,171.3061319425267,103.997,212.49181707324112
2019-01-25 09:00:00,156.874,12.1975,0,9,4,6.966978646412833,1,200.96792039780146,137.114,169.42271134467782
2019-01-25 10:00:00,217.576,12.985833333333334,0,10,4,8.840593581151715,1,226.4993805169191,156.874,244.61053560102263
2019-01-25 11:00:00,261.182,14.755833333333332,0,11,4,10.17988502052864,1,243.84664689526883,217.576,223.851527308258
2019-01-25 12:00:00,249.464,14.811666666666667,0,12,4,10.893582466233818,1,250.0,261.182,257.2908926321382
2019-01-25 13:00:00,223.786,16.330833333333334,0,13,4,10.933048616783237,1,243.84664689526883,249.464,252.0946242060385
2019-01-25 14:00:00,254.102,17.29,0,14,4,10.295593919237854,1,226.4993805169191,223.786,222.1246707351653
2019-01-25 15:00:00,238.56,17.835,0,15,4,9.024659857791692,1,200.96792039780146,254.102,257.6276579654699
2019-01-25 16:00:00,245.216,17.924166666666668,0,16,4,7.206858488414452,1,171.3061319425267,238.56,230.286974923569
2019-01-25 17:00:00,192.618,17.3425,0,17,4,4.96606997037041,1,141.56667235432286,245.216,223.2406193030442
2019-01-25 18:00:00,177.874,15.476666666666668,0,18,4,2.455000338086137,1,114.93049347166995,192.618,169.13455809629488
2019-01-25 19:00:00,145.121,14.4375,0,19,4,-0.1552251627369503,1,93.25303336597746,177.874,142.4215211558764
2019-01-25 20:00:00,105.107,14.4,0,20,4,-2.6867239778193617,1,77.06705664732254,145.121,103.80562570130624
2019-01-25 21:00:00,77.365,14.575,0,21,4,-4.966978646412833,1,65.91190174364553,105.107,66.30063747724961
2019-01-25 22:00:00,57.571,14.1325,0,22,4,-6.840593581151714,1,58.78738672468148,77.365,58.97060451192729
2019-01-25 23:00:00,52.003,14.118333333333332,0,23,4,-8.179885020528637,1,54.558836176722465,57.571,52.17656194162731
2019-01-26 00:00:00,51.845,12.406666666666666,0,0,5,-8.893582466233818,0,50.44435986152969,52.003,47.44480392478161
2019-01-26 01:00:00,50.223,11.760833333333332,0,1,5,-8.933048616783237,0,50.91176723534449,51.845,48.256047836488825
2019-01-26 02:00:00,50.42,10.801666666666668,0,2,5,-8.29559391923785,0,51.7574773449363,50.223,47.121828899547644
2019-01-26 03:00:00,50.11,10.020833333333334,0,3,5,-7.024659857791685,0,53.182380348729104,50.42,46.95260973053272
2019-01-26 04:00:00,50.645,10.399166666666668,0,4,5,-5.2068584884144515,0,55.41341132946451,50.11,47.772922276035985
2019-01-26 05:00:00,50.743,10.558333333333334,0,5,5,-2.9660699703704005,0,58.65060667319549,50.645,48.04844337132528
2019-01-26 06:00:00,51.152,10.001666666666669,0,6,5,-0.45500033808613605,0,62.98609869433399,50.743,49.673193009519665
2019-01-26 07:00:00,51.653,9.59,0,7,5,2.1552251627369516,0,68.31333447086458,51.152,62.64135298854967
2019-01-26 08:00:00,53.812,9.348333333333334,0,8,5,4.686723977819363,0,74.26122638850534,51.653,55.314053404867366
2019-01-26 09:00:00,55.683,10.701666666666666,0,9,5,6.966978646412833,0,80.1935840795603,53.812,54.839460131052626
2019-01-26 10:00:00,53.828,12.594166666666666,0,10,5,8.840593581151715,0,85.29987610338382,55.683,55.84480715874889
2019-01-26 11:00:00,55.3,14.354166666666666,0,11,5,10.17988502052864,0,88.76932937905377,53.828,55.399635221053195
2019-01-26 12:00:00,55.433,15.760833333333332,0,12,5,10.893582466233818,0,90.0,55.3,56.0151044235864
2019-01-26 13:00:00,56.385,16.1925,0,13,5,10.933048616783237,0,88.76932937905377,55.433,55.90519719000595
2019-01-26 14:00:00,57.023,17.096666666666668,0,14,5,10.295593919237854,0,85.29987610338382,56.385,56.89589568293368
2019-01-26 15:00:00,57.764,16.211666666666666,0,15,5,9.024659857791692,0,80.1935840795603,57.023,57.331084610863485
2019-01-26 16:00:00,58.493,16.933333333333334,0,16,5,7.206858488414452,0,74.26122638850534,57.764,60.051266040731996
2019-01-26 17:00:00,63.408,16.05,0,17,5,4.96606997037041,0,68.31333447086458,58.493,60.06456467706079
2019-01-26 18:00:00,67.498,14.628333333333332,0,18,5,2.455000338086137,0,62.98609869433399,63.408,63.97090045281229
2019-01-26 19:00:00,65.963,12.950833333333334,0,19,5,-0.1552251627369503,0,58.65060667319549,67.498,60.605141347714124
2019-01-26 20:00:00,61.762,11.754166666666668,0,20,5,-2.6867239778193617,0,55.41341132946451,65.963,51.80158629282998
2019-01-26 21:00:00,59.225,11.369166666666668,0,21,5,-4.966978646412833,0,53.182380348729104,61.762,51.817072058295274
2019-01-26 22:00:00,58.207,11.075,0,22,5,-6.840593581151714,0,51.7574773449363,59.225,52.000196528661206
2019-01-26 23:00:00,56.158,10.4575,0,23,5,-8.179885020528637,0,50.91176723534449,58.207,53.19297652132055
2019-01-27 00:00:00,53.519,10.175833333333332,0,0,6,-8.893582466233818,0,50.44435986152969,56.158,54.391237914269865
2019-01-27 01:00:00,51.177,9.976666666666668,0,1,6,-8.933048616783237,0,50.91176723534449,53.519,51.40872481514276
2019-01-27 02:00:00,50.062,9.996666666666668,0,2,6,-8.29559391923785,0,51.7574773449363,51.177,48.03506509077274
2019-01-27 03:00:00,50.313,10.32,0,3,6,-7.024659857791685,0,53.182380348729104,50.062,47.340365602269394
2019-01-27 04:00:00,49.665,10.303333333333333,0,4,6,-5.2068584884144515,0,55.41341132946451,50.313,47.65966867512856
2019-01-27 05:00:00,49.422,10.703333333333331,0,5,6,-2.9660699703704005,0,58.65060667319549,49.665,48.09765328803675
2019-01-27 06:00:00,49.322,10.8175,0,6,6,-0.45500033808613605,0,62.98609869433399,49.422,47.86427539377487
2019-01-27 07:00:00,50.911,10.685,0,7,6,2.1552251627369516,0,68.31333447086458,49.322,59.67616260779434
2019-01-27 08:00:00,51.246,10.818333333333332,0,8,6,4.686723977819363,0,74.26122638850534,50.911,54.12556307683442
2019-01-27 09:00:00,53.033,11.481666666666667,0,9,6,6.966978646412833,0,80.1935840795603,51.246,51.20868196408151
2019-01-27 10:00:00,53.438,11.913333333333334,0,10,6,8.840593581151715,0,85.29987610338382,53.033,53.92230463211387
2019-01-27 11:00:00,54.79,12.269166666666663,0,11,6,10.17988502052864,0,88.76932937905377,53.438,54.888232284070455
2019-01-27 12:00:00,56.153,12.045,0,12,6,10.893582466233818,0,90.0,54.79,55.041191123425804
2019-01-27 13:00:00,56.154,12.402500000000002,0,13,6,10.933048616783237,0,88.76932937905377,56.153,56.059685233369194
2019-01-27 14:00:00,59.49,12.685833333333331,0,14,6,10.295593919237854,0,85.29987610338382,56.154,55.88627352810093
2019-01-27 15:00:00,60.265,12.4225,0,15,6,9.024659857791692,0,80.1935840795603,59.49,60.551881914730075
2019-01-27 16:00:00,61.279,12.1175,0,16,6,7.206858488414452,0,74.26122638850534,60.265,61.02544322778632
2019-01-27 17:00:00,65.079,11.393333333333333,0,17,6,4.96606997037041,0,68.31333447086458,61.279,61.11817075457936
2019-01-27 18:00:00,66.625,10.846666666666666,0,18,6,2.455000338086137,0,62.98609869433399,65.079,65.55081480949639
2019-01-27 19:00:00,64.269,10.646666666666668,0,19,6,-0.1552251627369503,0,58.65060667319549,66.625,60.03301534303961
2019-01-27 20:00:00,61.928,10.539166666666668,0,20,6,-2.6867239778193617,0,55.41341132946451,64.269,51.05449745382514
2019-01-27 21:00:00,55.931,10.571666666666667,0,21,6,-4.966978646412833,0,53.182380348729104,61.928,51.6672516666022
2019-01-27 22:00:00,54.658,10.418333333333331,0,22,6,-6.840593581151714,0,51.7574773449363,55.931,49.944244150359864
2019-01-27 23:00:00,52.444,10.49,0,23,6,-8.179885020528637,0,50.91176723534449,54.658,51.25192499859911
2019-01-28 00:00:00,52.017,10.466666666666669,0,0,0,-8.893582466233818,1,52.22179930764846,52.444,47.27981361372998
2019-01-28 01:00:00,50.278,10.479166666666666,0,1,0,-8.933048616783237,1,54.558836176722465,52.017,49.367388156352405
2019-01-28 02:00:00,49.543,10.663333333333332,0,2,0,-8.29559391923785,1,58.78738672468148,50.278,48.10303574651857
2019-01-28 03:00:00,49.73,10.37,0,3,0,-7.024659857791685,1,65.91190174364553,49.543,48.61708491029738
2019-01-28 04:00:00,49.683,9.988333333333332,0,4,0,-5.2068584884144515,1,77.06705664732254,49.73,50.012009187990834
2019-01-28 05:00:00,57.395,10.280833333333334,0,5,0,-2.9660699703704005,1,93.25303336597746,49.683,55.894039007233495
2019-01-28 06:00:00,59.837,10.475,0,6,0,-0.45500033808613605,1,114.93049347166995,57.395,55.98877980568038
2019-01-28 07:00:00,97.687,10.616666666666667,0,7,0,2.1552251627369516,1,141.56667235432286,59.837,121.61370069861518
2019-01-28 08:00:00,138.147,10.751666666666669,0,8,0,4.686723977819363,1,171.3061319425267,97.687,177.40302349376904
2019-01-28 09:00:00,167.474,11.168333333333337,0,9,0,6.966978646412833,1,200.96792039780146,138.147,169.3394752859359
2019-01-28 10:00:00,227.679,11.515,0,10,0,8.840593581151715,1,226.4993805169191,167.474,260.11335668372317
2019-01-28 11:00:00,272.783,12.495833333333332,0,11,0,10.17988502052864,1,243.84664689526883,227.679,230.98381463397436
2019-01-28 12:00:00,249.866,12.748333333333331,0,12,0,10.893582466233818,1,250.0,272.783,267.2314283491381
2019-01-28 13:00:00,239.124,12.705,0,13,0,10.933048616783237,1,243.84664689526883,249.866,252.9445341192709
2019-01-28 14:00:00,246.185,12.510833333333332,0,14,0,10.295593919237854,1,226.4993805169191,239.124,245.0385821331762
2019-01-28 15:00:00,271.353,12.766666666666666,0,15,0,9.024659857791692,1,200.96792039780146,246.185,247.09344428706854
2019-01-28 16:00:00,251.795,12.656666666666666,0,16,0,7.206858488414452,1,171.3061319425267,271.353,268.1184567609951
2019-01-28 17:00:00,206.705,12.155833333333334,0,17,0,4.96606997037041,1,141.56667235432286,251.795,234.4970542469986
2019-01-28 18:00:00,250.443,11.843333333333334,0,18,0,2.455000338086137,1,114.93049347166995,206.705,151.5256404997406
2019-01-28 19:00:00,194.715,11.825,0,19,0,-0.1552251627369503,1,93.25303336597746,250.443,177.2433598205377
2019-01-28 20:00:00,167.231,11.5925,0,20,0,-2.6867239778193617,1,77.06705664732254,194.715,115.57305180471192
2019-01-28 21:00:00,131.698,11.425833333333337,0,21,0,-4.966978646412833,1,65.91190174364553,167.231,107.29845456387854
2019-01-28 22:00:00,66.458,11.729166666666666,0,22,0,-6.840593581151714,1,58.78738672468148,131.698,77.79303650989458
2019-01-28 23:00:00,53.641,11.693333333333332,0,23,0,-8.179885020528637,1,54.558836176722465,66.458,52.98013198459138
2019-01-29 00:00:00,52.704,11.473333333333334,0,0,1,-8.893582466233818,1,52.22179930764846,53.641,51.91441596727129
2019-01-29 01:00:00,50.679,11.265,0,1,1,-8.933048616783237,1,54.558836176722465,52.704,49.42589380195372
2019-01-29 02:00:00,50.108,11.3925,0,2,1,-8.29559391923785,1,58.78738672468148,50.679,48.16082017223161
2019-01-29 03:00:00,50.293,11.145833333333334,0,3,1,-7.024659857791685,1,65.91190174364553,50.108,48.56588548236388
2019-01-29 04:00:00,51.091,11.386666666666668,0,4,1,-5.2068584884144515,1,77.06705664732254,50.293,50.281692285343254
2019-01-29 05:00:00,61.305,11.383333333333333,0,5,1,-2.9660699703704005,1,93.25303336597746,51.091,57.15103500868674
2019-01-29 06:00:00,62.937,11.469166666666666,0,6,1,-0.45500033808613605,1,114.93049347166995,61.305,58.522946498510464
2019-01-29 07:00:00,104.582,11.098333333333334,0,7,1,2.1552251627369516,1,141.56667235432286,62.937,120.78728404972675
2019-01-29 08:00:00,134.438,11.320833333333333,0,8,1,4.686723977819363,1,171.3061319425267,104.582,210.55431981676236
2019-01-29 09:00:00,161.004,11.768333333333333,0,9,1,6.966978646412833,1,200.96792039780146,134.438,170.03424124384256
2019-01-29 10:00:00,227.221,12.390833333333331,0,10,1,8.840593581151715,1,226.4993805169191,161.004,243.28257837216123
2019-01-29 11:00:00,266.932,11.836666666666666,0,11,1,10.17988502052864,1,243.84664689526883,227.221,222.7346478361381
2019-01-29 12:00:00,244.671,12.165833333333332,0,12,1,10.893582466233818,1,250.0,266.932,262.2088339195232
2019-01-29 13:00:00,252.036,12.135833333333332,0,13,1,10.933048616783237,1,243.84664689526883,244.671,242.39675089111842
2019-01-29 14:00:00,244.796,12.485833333333332,0,14,1,10.295593919237854,1,226.4993805169191,252.036,260.6074917687671
2019-01-29 15:00:00,250.891,12.615833333333333,0,15,1,9.024659857791692,1,200.96792039780146,244.796,247.07101901059067
2019-01-29 16:00:00,254.741,12.205833333333333,0,16,1,7.206858488414452,1,171.3061319425267,250.891,248.02227118840858
2019-01-29 17:00:00,203.946,11.735,0,17,1,4.96606997037041,1,141.56667235432286,254.741,248.07213444258323
2019-01-29 18:00:00,203.738,11.451666666666666,0,18,1,2.455000338086137,1,114.93049347166995,203.946,172.35780623909784
2019-01-29 19:00:00,176.147,11.626666666666669,0,19,1,-0.1552251627369503,1,93.25303336597746,203.738,129.51879843406587
2019-01-29 20:00:00,134.381,11.744166666666668,0,20,1,-2.6867239778193617,1,77.06705664732254,176.147,114.16699894833523
2019-01-29 21:00:00,104.663,11.439166666666669,0,21,1,-4.966978646412833,1,65.91190174364553,134.381,87.31142161456508
2019-01-29 22:00:00,64.361,11.119166666666668,0,22,1,-6.840593581151714,1,58.78738672468148,104.663,65.51949645726455
2019-01-29 23:00:00,53.035,10.85,0,23,1,-8.179885020528637,1,54.558836176722465,64.361,52.38043406672393
2019-01-30 00:00:00,50.148,10.781666666666666,0,0,2,-8.893582466233818,1,52.22179930764846,53.035,51.8353032271869
2019-01-30 01:00:00,50.47,10.7825,0,1,2,-8.933048616783237,1,54.558836176722465,50.148,47.945410202708665
2019-01-30 02:00:00,49.602,10.686666666666667,0,2,2,-8.29559391923785,1,58.78738672468148,50.47,48.062165584868104
2019-01-30 03:00:00,49.774,10.940833333333332,0,3,2,-7.024659857791685,1,65.91190174364553,49.602,48.561614042040745
2019-01-30 04:00:00,50.007,10.694166666666666,0,4,2,-5.2068584884144515,1,77.06705664732254,49.774,50.080180847601724
2019-01-30 05:00:00,51.344,10.683333333333332,0,5,2,-2.9660699703704005,1,93.25303336597746,50.007,56.27263054890186
2019-01-30 06:00:00,54.381,10.736666666666666,0,6,2,-0.45500033808613605,1,114.93049347166995,51.344,59.288018536491585
2019-01-30 07:00:00,99.759,10.92,0,7,2,2.1552251627369516,1,141.56667235432286,54.381,115.17627683173586
2019-01-30 08:00:00,131.013,11.175833333333337,0,8,2,4.686723977819363,1,171.3061319425267,99.759,171.05717437689233
2019-01-30 09:00:00,155.84,11.390833333333331,0,9,2,6.966978646412833,1,200.96792039780146,131.013,157.70999467105722
2019-01-30 10:00:00,226.358,11.331666666666663,0,10,2,8.840593581151715,1,226.4993805169191,155.84,245.29266164570848
2019-01-30 11:00:00,273.336,11.954166666666666,0,11,2,10.17988502052864,1,243.84664689526883,226.358,221.69395005013524
2019-01-30 12:00:00,241.831,12.801666666666668,0,12,2,10.893582466233818,1,250.0,273.336,271.0383062926714
2019-01-30 13:00:00,260.745,13.093333333333334,0,13,2,10.933048616783237,1,243.84664689526883,241.831,242.18265877567282
2019-01-30 14:00:00,250.014,12.763333333333334,0,14,2,10.295593919237854,1,226.4993805169191,260.745,262.71101813390055
2019-01-30 15:00:00,257.29,13.085,0,15,2,9.024659857791692,1,200.96792039780146,250.014,252.0388533854606
2019-01-30 16:00:00,264.063,13.128333333333332,0,16,2,7.206858488414452,1,171.3061319425267,257.29,243.81113618432045
2019-01-30 17:00:00,205.164,12.689166666666669,0,17,2,4.96606997037041,1,141.56667235432286,264.063,243.11874892557725
2019-01-30 18:00:00,208.885,12.470833333333331,0,18,2,2.455000338086137,1,114.93049347166995,205.164,167.99099323229552
2019-01-30 19:00:00,176.482,12.388333333333334,0,19,2,-0.1552251627369503,1,93.25303336597746,208.885,138.76716384471356
2019-01-30 20:00:00,138.478,12.558333333333332,0,20,2,-2.6867239778193617,1,77.06705664732254,176.482,114.16699894833523
2019-01-30 21:00:00,104.988,12.751666666666669,0,21,2,-4.966978646412833,1,65.91190174364553,138.478,90.02856743683488
2019-01-30 22:00:00,65.041,12.760833333333332,0,22,2,-6.840593581151714,1,58.78738672468148,104.988,65.51949645726455
2019-01-30 23:00:00,53.661,12.789166666666668,0,23,2,-8.179885020528637,1,54.558836176722465,65.041,52.84006922483309
2019-01-31 00:00:00,52.288,12.606666666666667,0,0,3,-8.893582466233818,1,52.22179930764846,53.661,51.91441596727129
2019-01-31 01:00:00,51.391,12.794166666666667,0,1,3,-8.933048616783237,1,54.558836176722465,52.288,49.283431951114224
2019-01-31 02:00:00,50.79,12.755,0,2,3,-8.29559391923785,1,58.78738672468148,51.391,49.04542926878486
2019-01-31 03:00:00,51.112,12.85,0,3,3,-7.024659857791685,1,65.91190174364553,50.79,48.88009078409681
2019-01-31 04:00:00,51.031,12.631666666666668,0,4,3,-5.2068584884144515,1,77.06705664732254,51.112,51.13417951712179
2019-01-31 05:00:00,52.769,12.629166666666668,0,5,3,-2.9660699703704005,1,93.25303336597746,51.031,56.94539051979768
2019-01-31 06:00:00,56.339,12.45,0,6,3,-0.45500033808613605,1,114.93049347166995,52.769,55.63354085178716
2019-01-31 07:00:00,107.072,12.678333333333333,0,7,3,2.1552251627369516,1,141.56667235432286,56.339,116.68221293551153
2019-01-31 08:00:00,132.192,12.860833333333332,0,8,3,4.686723977819363,1,171.3061319425267,107.072,205.2950148383517
2019-01-31 09:00:00,165.154,12.73,0,9,3,6.966978646412833,1,200.96792039780146,132.192,157.69869442156934
2019-01-31 10:00:00,223.475,13.115833333333336,0,10,3,8.840593581151715,1,226.4993805169191,165.154,244.62347218606183
2019-01-31 11:00:00,269.866,13.040833333333332,0,11,3,10.17988502052864,1,243.84664689526883,223.475,228.77180756845976
2019-01-31 12:00:00,244.307,13.27,0,12,3,10.893582466233818,1,250.0,269.866,272.22869221180366
2019-01-31 13:00:00,256.033,12.900833333333331,0,13,3,10.933048616783237,1,243.84664689526883,244.307,242.37853373651836
2019-01-31 14:00:00,244.419,13.204166666666666,0,14,3,10.295593919237854,1,226.4993805169191,256.033,259.48682797546496
2019-01-31 15:00:00,251.336,13.3525,0,15,3,9.024659857791692,1,200.96792039780146,244.419,247.17178524688606
2019-01-31 16:00:00,265.612,13.33,0,16,3,7.206858488414452,1,171.3061319425267,251.336,248.3407249722016
2019-01-31 17:00:00,198.124,12.945,0,17,3,4.96606997037041,1,141.56667235432286,265.612,254.25222084044333
2019-01-31 18:00:00,180.235,12.899166666666666,0,18,3,2.455000338086137,1,114.93049347166995,198.124,165.6107707989429
2019-01-31 19:00:00,146.66,13.2575,0,19,3,-0.1552251627369503,1,93.25303336597746,180.235,148.58858519539606
2019-01-31 20:00:00,103.014,13.315833333333332,0,20,3,-2.6867239778193617,1,77.06705664732254,146.66,105.42503220784394
2019-01-31 21:00:00,72.086,13.0475,0,21,3,-4.966978646412833,1,65.91190174364553,103.014,66.54531169825405
2019-01-31 22:00:00,55.796,12.183333333333332,0,22,3,-6.840593581151714,1,58.78738672468148,72.086,54.167774655331876
2019-01-31 23:00:00,52.752,11.366666666666667,0,23,3,-8.179885020528637,1,54.558836176722465,55.796,50.694417264176494
2019-02-01 00:00:00,43.589,10.595,0,0,4,-8.893582466233818,1,52.22179930764846,52.752,47.896305682334805
2019-02-01 01:00:00,42.369,11.090833333333334,0,1,4,-8.933048616783237,1,54.558836176722465,43.589,43.17195541996819
2019-02-01 02:00:00,42.296,11.679166666666667,0,2,4,-8.29559391923785,1,58.78738672468148,42.369,42.277310455724994
2019-02-01 03:00:00,42.464,11.6775,0,3,4,-7.024659857791685,1,65.91190174364553,42.296,42.22864867608112
2019-02-01 04:00:00,42.226,10.715833333333334,0,4,4,-5.2068584884144515,1,77.06705664732254,42.464,42.40432467550451
2019-02-01 05:00:00,45.824,10.7825,0,5,4,-2.9660699703704005,1,93.25303336597746,42.226,45.74356432991599
2019-02-01 06:00:00,54.883,11.0925,0,6,4,-0.45500033808613605,1,114.93049347166995,45.824,51.58757711546413
2019-02-01 07:00:00,96.789,11.128333333333332,0,7,4,2.1552251627369516,1,141.56667235432286,54.883,111.3999720708178
2019-02-01 08:00:00,121.48,11.152500000000002,0,8,4,4.686723977819363,1,171.3061319425267,96.789,182.26394721649933
2019-02-01 09:00:00,142.384,11.678333333333333,0,9,4,6.966978646412833,1,200.96792039780146,121.48,148.90868052527728
2019-02-01 10:00:00,206.091,12.055833333333332,0,10,4,8.840593581151715,1,226.4993805169191,142.384,206.72408296162342
2019-02-01 11:00:00,247.693,11.916666666666666,0,11,4,10.17988502052864,1,243.84664689526883,206.091,203.36524119648325
2019-02-01 12:00:00,221.832,11.585833333333332,0,12,4,10.893582466233818,1,250.0,247.693,246.5199090098916
2019-02-01 13:00:00,235.626,11.271666666666668,0,13,4,10.933048616783237,1,243.84664689526883,221.832,223.45345286651744
2019-02-01 14:00:00,221.425,11.410833333333334,0,14,4,10.295593919237854,1,226.4993805169191,235.626,241.69840388011198
2019-02-01 15:00:00,227.743,12.079166666666666,0,15,4,9.024659857791692,1,200.96792039780146,221.425,225.95892453834833
2019-02-01 16:00:00,230.677,11.725833333333334,0,16,4,7.206858488414452,1,171.3061319425267,227.743,221.14490886450497
2019-02-01 17:00:00,180.339,9.558333333333334,0,17,4,4.96606997037041,1,141.56667235432286,230.677,201.79813607398947
2019-02-01 18:00:00,164.467,10.8575,0,18,4,2.455000338086137,1,114.93049347166995,180.339,169.1391977255835
2019-02-01 19:00:00,133.69,9.525833333333331,0,19,4,-0.1552251627369503,1,93.25303336597746,164.467,123.39007709010552
2019-02-01 20:00:00,99.046,9.831666666666669,0,20,4,-2.6867239778193617,1,77.06705664732254,133.69,100.59576491337353
2019-02-01 21:00:00,72.501,10.671666666666669,0,21,4,-4.966978646412833,1,65.91190174364553,99.046,69.89626533420474
2019-02-01 22:00:00,57.921,10.078333333333331,0,22,4,-6.840593581151714,1,58.78738672468148,72.501,53.80211773918062
2019-02-01 23:00:00,52.897,10.203333333333331,0,23,4,-8.179885020528637,1,54.558836176722465,57.921,51.95902955868771
2019-02-02 00:00:00,46.956,9.898333333333332,0,0,5,-8.893582466233818,0,50.44435986152969,52.897,51.674569225873746
2019-02-02 01:00:00,46.305,9.475,0,1,5,-8.933048616783237,0,50.91176723534449,46.956,45.231091729135805
2019-02-02 02:00:00,45.693,9.591666666666669,0,2,5,-8.29559391923785,0,51.7574773449363,46.305,45.35428017457721
2019-02-02 03:00:00,45.417,9.249166666666666,0,3,5,-7.024659857791685,0,53.182380348729104,45.693,45.02918737431364
2019-02-02 04:00:00,45.398,8.93,0,4,5,-5.2068584884144515,0,55.41341132946451,45.417,44.54401121987708
2019-02-02 05:00:00,45.533,9.2575,0,5,5,-2.9660699703704005,0,58.65060667319549,45.398,45.34141013060438
2019-02-02 06:00:00,46.361,9.174166666666666,0,6,5,-0.45500033808613605,0,62.98609869433399,45.533,45.85421753768748
2019-02-02 07:00:00,46.999,9.12,0,7,5,2.1552251627369516,0,68.31333447086458,46.361,50.1744248669331
2019-02-02 08:00:00,47.864,9.453333333333331,0,8,5,4.686723977819363,0,74.26122638850534,46.999,47.90488003100291
2019-02-02 09:00:00,49.36,10.0925,0,9,5,6.966978646412833,0,80.1935840795603,47.864,48.45727837793377
2019-02-02 10:00:00,49.796,10.6025,0,10,5,8.840593581151715,0,85.29987610338382,49.36,51.199952616973135
2019-02-02 11:00:00,50.298,10.598333333333334,0,11,5,10.17988502052864,0,88.76932937905377,49.796,50.29195526969666
2019-02-02 12:00:00,49.52,10.560833333333331,0,12,5,10.893582466233818,0,90.0,50.298,50.627391881098944
2019-02-02 13:00:00,49.833,11.5075,0,13,5,10.933048616783237,0,88.76932937905377,49.52,51.38515586093627
2019-02-02 14:00:00,51.398,11.518333333333333,0,14,5,10.295593919237854,0,85.29987610338382,49.833,50.327199627778775
2019-02-02 15:00:00,52.523,11.271666666666668,0,15,5,9.024659857791692,0,80.1935840795603,51.398,51.06177093695988
2019-02-02 16:00:00,54.666,10.629166666666666,0,16,5,7.206858488414452,0,74.26122638850534,52.523,52.60311133103602
2019-02-02 17:00:00,54.298,10.371666666666668,0,17,5,4.96606997037041,0,68.31333447086458,54.666,53.79133577952418
2019-02-02 18:00:00,59.688,9.564166666666669,0,18,5,2.455000338086137,0,62.98609869433399,54.298,53.76229510041937
2019-02-02 19:00:00,58.731,9.134166666666667,0,19,5,-0.1552251627369503,0,58.65060667319549,59.688,54.80937980076059
2019-02-02 20:00:00,54.442,8.748333333333333,0,20,5,-2.6867239778193617,0,55.41341132946451,58.731,51.059862260623056
2019-02-02 21:00:00,51.411,8.540000000000001,0,21,5,-4.966978646412833,0,53.182380348729104,54.442,49.82675144646629
2019-02-02 22:00:00,49.319,8.611666666666666,0,22,5,-6.840593581151714,0,51.7574773449363,51.411,47.32026542917167
2019-02-02 23:00:00,48.504,8.701666666666666,0,23,5,-8.179885020528637,0,50.91176723534449,49.319,46.907626827522314
2019-02-03 00:00:00,51.571,8.5575,0,0,6,-8.893582466233818,0,50.44435986152969,48.504,46.55883378757007
2019-02-03 01:00:00,48.638,8.516666666666667,0,1,6,-8.933048616783237,0,50.91176723534449,51.571,48.19767321508243
2019-02-03 02:00:00,48.539,8.417499999999999,0,2,6,-8.29559391923785,0,51.7574773449363,48.638,46.08915911084891
2019-02-03 03:00:00,47.624,8.309166666666666,0,3,6,-7.024659857791685,0,53.182380348729104,48.539,46.65088422092634
2019-02-03 04:00:00,48.584,8.361666666666666,0,4,6,-5.2068584884144515,0,55.41341132946451,47.624,45.99375145330658
2019-02-03 05:00:00,48.059,8.4525,0,5,6,-2.9660699703704005,0,58.65060667319549,48.584,46.91936089701565
2019-02-03 06:00:00,47.678,8.0825,0,6,6,-0.45500033808613605,0,62.98609869433399,48.059,47.289414423600626
2019-02-03 07:00:00,50.036,7.579999999999999,0,7,6,2.1552251627369516,0,68.31333447086458,47.678,55.41666495819084
2019-02-03 08:00:00,51.242,8.326666666666666,0,8,6,4.686723977819363,0,74.26122638850534,50.036,53.488936891150814
2019-02-03 09:00:00,51.481,9.25,0,9,6,6.966978646412833,0,80.1935840795603,51.242,51.20868196408151
2019-02-03 10:00:00,51.724,10.191666666666666,0,10,6,8.840593581151715,0,85.29987610338382,51.481,51.207107949865815
2019-02-03 11:00:00,53.174,11.028333333333334,0,11,6,10.17988502052864,0,88.76932937905377,51.724,52.31675640472661
2019-02-03 12:00:00,53.03,11.909166666666666,0,12,6,10.893582466233818,0,90.0,53.174,53.881843868547186
2019-02-03 13:00:00,54.631,12.275833333333331,0,13,6,10.933048616783237,0,88.76932937905377,53.03,53.82992883576613
2019-02-03 14:00:00,55.861,12.530833333333334,0,14,6,10.295593919237854,0,85.29987610338382,54.631,55.0080789672863
